ano,mes,bioma,variavel,fonte,planilha,gee,erro_pct
2002,1,Caatinga,precip_mm,IMERG V06,297.54,298.4355,0.301
2003,1,Mata Atlântica,precip_mm,IMERG V06,77.5217,62.1863,-19.7821
2003,1,Cerrado,precip_mm,IMERG V06,79.3121,198.1685,149.8591
2003,1,Caatinga,precip_mm,IMERG V06,45.395,102.4499,125.6854
2004,1,Mata Atlântica,precip_mm,IMERG V06,239.3357,240.1113,0.3241
2004,1,Cerrado,precip_mm,IMERG V06,380.68,382.6679,0.5222
2004,1,Caatinga,precip_mm,IMERG V06,357.22,359.7677,0.7132
2005,1,Mata Atlântica,precip_mm,IMERG V06,111.46,112.4235,0.8644
2005,1,Cerrado,precip_mm,IMERG V06,224.32,224.9177,0.2664
2005,1,Caatinga,precip_mm,IMERG V06,127.36,128.9158,1.2216
2006,1,Mata Atlântica,precip_mm,IMERG V06,30.9,31.6367,2.3841
2006,1,Cerrado,precip_mm,IMERG V06,54.81,56.1974,2.5313
2006,1,Caatinga,precip_mm,IMERG V06,10.42,10.8493,4.12
2007,1,Mata Atlântica,precip_mm,IMERG V06,42.45,42.8589,0.9633
2007,1,Cerrado,precip_mm,IMERG V06,81.71,81.6301,-0.0978
2007,1,Caatinga,precip_mm,IMERG V06,27.99,28.4088,1.4962
2008,1,Mata Atlântica,precip_mm,IMERG V06,78.15,80.0103,2.3804
2008,1,Cerrado,precip_mm,IMERG V06,158.29,159.6274,0.8449
2008,1,Caatinga,precip_mm,IMERG V06,62.89,64.1529,2.0081
2009,1,Mata Atlântica,precip_mm,IMERG V06,102.95,104.1705,1.1855
2009,1,Cerrado,precip_mm,IMERG V06,155.47,156.3351,0.5564
2009,1,Caatinga,precip_mm,IMERG V06,92.06,93.5011,1.5654
2010,1,Mata Atlântica,precip_mm,IMERG V06,37.58,37.775,0.5189
2010,1,Cerrado,precip_mm,IMERG V06,122.67,125.6404,2.4215
2010,1,Caatinga,precip_mm,IMERG V06,55.44,56.3144,1.5772
2011,1,Mata Atlântica,precip_mm,IMERG V06,80.36,81.267,1.1287
2011,1,Cerrado,precip_mm,IMERG V06,196.15,196.998,0.4323
2011,1,Caatinga,precip_mm,IMERG V06,76.1,77.1231,1.3444
2012,1,Mata Atlântica,precip_mm,IMERG V06,49.9,51.1191,2.4431
2012,1,Cerrado,precip_mm,IMERG V06,190.0,192.952,1.5537
2012,1,Caatinga,precip_mm,IMERG V06,37.42,38.3524,2.4917
2013,1,Mata Atlântica,precip_mm,IMERG V06,122.11,123.1155,0.8234
2013,1,Cerrado,precip_mm,IMERG V06,310.51,312.3462,0.5913
2013,1,Caatinga,precip_mm,IMERG V06,139.27,140.9774,1.226
2014,1,Mata Atlântica,precip_mm,IMERG V06,56.71,57.7945,1.9124
2014,1,Cerrado,precip_mm,IMERG V06,59.63,60.9828,2.2687
2014,1,Caatinga,precip_mm,IMERG V06,14.74,14.8118,0.4871
2015,1,Mata Atlântica,precip_mm,IMERG V06,33.18,33.5854,1.2218
2015,1,Cerrado,precip_mm,IMERG V06,74.71,76.3257,2.1626
2015,1,Caatinga,precip_mm,IMERG V06,19.55,20.1888,3.2675
2016,1,Mata Atlântica,precip_mm,IMERG V06,254.78,254.3174,-0.1816
2016,1,Cerrado,precip_mm,IMERG V06,488.67,489.442,0.158
2016,1,Caatinga,precip_mm,IMERG V06,391.06,395.1531,1.0467
2017,1,Mata Atlântica,precip_mm,IMERG V06,14.29,14.7572,3.2694
2017,1,Cerrado,precip_mm,IMERG V06,88.11,90.2216,2.3965
2017,1,Caatinga,precip_mm,IMERG V06,17.97,18.9598,5.5081
2018,1,Mata Atlântica,precip_mm,IMERG V06,51.88,52.1328,0.4873
2018,1,Cerrado,precip_mm,IMERG V06,131.57,132.5926,0.7772
2018,1,Caatinga,precip_mm,IMERG V06,61.01,61.8643,1.4003
2019,1,Mata Atlântica,precip_mm,IMERG V06,14.62,14.9251,2.0869
2019,1,Cerrado,precip_mm,IMERG V06,37.62,38.6631,2.7727
2019,1,Caatinga,precip_mm,IMERG V06,12.86,13.0939,1.8188
2020,1,Mata Atlântica,precip_mm,IMERG V06,148.28,149.6419,0.9185
2020,1,Cerrado,precip_mm,IMERG V06,280.53,280.5396,0.0034
2020,1,Caatinga,precip_mm,IMERG V06,178.62,180.0907,0.8234
2001,2,Mata Atlântica,precip_mm,IMERG V06,44.28,44.9889,1.6009
2001,2,Cerrado,precip_mm,IMERG V06,102.81,105.2183,2.3425
2001,2,Caatinga,precip_mm,IMERG V06,34.95,36.1861,3.5368
2002,2,Mata Atlântica,precip_mm,IMERG V06,143.3,143.8333,0.3722
2002,2,Cerrado,precip_mm,IMERG V06,129.21,129.0738,-0.1054
2002,2,Caatinga,precip_mm,IMERG V06,108.2,107.959,-0.2227
2003,2,Mata Atlântica,precip_mm,IMERG V06,56.0479,57.0523,1.792
2003,2,Cerrado,precip_mm,IMERG V06,138.6802,141.8846,2.3106
2003,2,Caatinga,precip_mm,IMERG V06,37.271,38.1677,2.4059
2004,2,Mata Atlântica,precip_mm,IMERG V06,151.38,151.9341,0.366
2004,2,Cerrado,precip_mm,IMERG V06,245.3,246.5673,0.5166
2004,2,Caatinga,precip_mm,IMERG V06,134.67,135.3554,0.5089
2005,2,Mata Atlântica,precip_mm,IMERG V06,192.78,193.6391,0.4456
2005,2,Cerrado,precip_mm,IMERG V06,244.18,245.6359,0.5962
2005,2,Caatinga,precip_mm,IMERG V06,177.15,178.233,0.6113
2006,2,Mata Atlântica,precip_mm,IMERG V06,35.24,35.9456,2.0023
2006,2,Cerrado,precip_mm,IMERG V06,157.68,159.536,1.1771
2006,2,Caatinga,precip_mm,IMERG V06,80.27,81.9974,2.152
2007,2,Mata Atlântica,precip_mm,IMERG V06,271.97,273.3379,0.503
2007,2,Cerrado,precip_mm,IMERG V06,284.28,285.1927,0.3211
2007,2,Caatinga,precip_mm,IMERG V06,286.11,287.7574,0.5758
2008,2,Mata Atlântica,precip_mm,IMERG V06,116.73,117.1056,0.3218
2008,2,Cerrado,precip_mm,IMERG V06,151.73,153.4262,1.1179
2008,2,Caatinga,precip_mm,IMERG V06,113.05,113.9408,0.788
2009,2,Mata Atlântica,precip_mm,IMERG V06,46.74,47.3814,1.3723
2009,2,Cerrado,precip_mm,IMERG V06,96.81,97.9087,1.1349
2009,2,Caatinga,precip_mm,IMERG V06,78.47,79.571,1.4031
2010,2,Mata Atlântica,precip_mm,IMERG V06,57.52,58.6426,1.9517
2010,2,Cerrado,precip_mm,IMERG V06,81.77,82.9806,1.4805
2010,2,Caatinga,precip_mm,IMERG V06,38.35,38.872,1.3611
2011,2,Mata Atlântica,precip_mm,IMERG V06,39.47,40.1767,1.7905
2011,2,Cerrado,precip_mm,IMERG V06,180.37,183.5275,1.7506
2011,2,Caatinga,precip_mm,IMERG V06,86.45,88.7181,2.6236
2012,2,Mata Atlântica,precip_mm,IMERG V06,57.6,58.2261,1.087
2012,2,Cerrado,precip_mm,IMERG V06,87.52,89.3861,2.1322
2012,2,Caatinga,precip_mm,IMERG V06,66.88,67.6597,1.1658
2013,2,Mata Atlântica,precip_mm,IMERG V06,44.44,45.1498,1.5972
2013,2,Cerrado,precip_mm,IMERG V06,56.14,57.2727,2.0176
2013,2,Caatinga,precip_mm,IMERG V06,11.88,12.114,1.9697
2014,2,Mata Atlântica,precip_mm,IMERG V06,81.6,83.0909,1.8271
2014,2,Cerrado,precip_mm,IMERG V06,104.01,105.3337,1.2727
2014,2,Caatinga,precip_mm,IMERG V06,54.72,55.3108,1.0797
2015,2,Mata Atlântica,precip_mm,IMERG V06,120.37,120.621,0.2085
2015,2,Cerrado,precip_mm,IMERG V06,155.8,156.0982,0.1914
2015,2,Caatinga,precip_mm,IMERG V06,115.6,116.0621,0.3997
2016,2,Mata Atlântica,precip_mm,IMERG V06,27.26,27.4995,0.8786
2016,2,Cerrado,precip_mm,IMERG V06,37.41,38.4437,2.7632
2016,2,Caatinga,precip_mm,IMERG V06,26.02,26.3506,1.2706
2017,2,Mata Atlântica,precip_mm,IMERG V06,109.14,111.0036,1.7075
2017,2,Cerrado,precip_mm,IMERG V06,214.83,216.8986,0.9629
2017,2,Caatinga,precip_mm,IMERG V06,80.43,82.5899,2.6854
2018,2,Mata Atlântica,precip_mm,IMERG V06,116.02,118.0119,1.7169
2018,2,Cerrado,precip_mm,IMERG V06,247.73,247.4846,-0.0991
2018,2,Caatinga,precip_mm,IMERG V06,132.04,134.1719,1.6146
2019,2,Mata Atlântica,precip_mm,IMERG V06,42.49,42.3762,-0.2678
2019,2,Cerrado,precip_mm,IMERG V06,143.55,144.5546,0.6998
2019,2,Caatinga,precip_mm,IMERG V06,87.54,89.1308,1.8172
2020,2,Mata Atlântica,precip_mm,IMERG V06,36.5,36.9905,1.3438
2020,2,Cerrado,precip_mm,IMERG V06,178.04,179.7742,0.9741
2020,2,Caatinga,precip_mm,IMERG V06,69.42,70.9093,2.1453
2001,3,Mata Atlântica,precip_mm,IMERG V06,113.51,114.9121,1.2352
2001,3,Cerrado,precip_mm,IMERG V06,160.98,162.667,1.048
2001,3,Caatinga,precip_mm,IMERG V06,97.51,98.3254,0.8362
2002,3,Mata Atlântica,precip_mm,IMERG V06,82.7,84.7964,2.5349
2002,3,Cerrado,precip_mm,IMERG V06,78.88,79.9737,1.3865
2002,3,Caatinga,precip_mm,IMERG V06,21.92,22.182,1.1953
2003,3,Mata Atlântica,precip_mm,IMERG V06,84.6906,86.498,2.1341
2003,3,Cerrado,precip_mm,IMERG V06,186.2649,187.5367,0.6828
2003,3,Caatinga,precip_mm,IMERG V06,98.66,100.2463,1.6078
2004,3,Mata Atlântica,precip_mm,IMERG V06,231.27,234.1453,1.2433
2004,3,Cerrado,precip_mm,IMERG V06,236.0,235.6825,-0.1345
2004,3,Caatinga,precip_mm,IMERG V06,125.06,126.0406,0.7841
2005,3,Mata Atlântica,precip_mm,IMERG V06,104.43,107.3581,2.8039
2005,3,Cerrado,precip_mm,IMERG V06,225.92,228.5861,1.1801
2005,3,Caatinga,precip_mm,IMERG V06,105.19,106.7223,1.4567
2006,3,Mata Atlântica,precip_mm,IMERG V06,189.5,190.3418,0.4442
2006,3,Cerrado,precip_mm,IMERG V06,309.91,312.9022,0.9655
2006,3,Caatinga,precip_mm,IMERG V06,203.18,205.3788,1.0822
2007,3,Mata Atlântica,precip_mm,IMERG V06,58.61,59.7563,1.9558
2007,3,Cerrado,precip_mm,IMERG V06,44.31,45.2506,2.1228
2007,3,Caatinga,precip_mm,IMERG V06,34.18,34.3376,0.4611
2008,3,Mata Atlântica,precip_mm,IMERG V06,131.96,133.7613,1.365
2008,3,Cerrado,precip_mm,IMERG V06,213.12,214.8631,0.8179
2008,3,Caatinga,precip_mm,IMERG V06,138.81,141.0953,1.6464
2009,3,Mata Atlântica,precip_mm,IMERG V06,91.73,94.2343,2.7301
2009,3,Cerrado,precip_mm,IMERG V06,107.15,107.9742,0.7692
2009,3,Caatinga,precip_mm,IMERG V06,88.2,90.1974,2.2646
2010,3,Mata Atlântica,precip_mm,IMERG V06,200.45,203.565,1.554
2010,3,Cerrado,precip_mm,IMERG V06,212.13,212.4348,0.1437
2010,3,Caatinga,precip_mm,IMERG V06,134.39,135.5116,0.8346
2011,3,Mata Atlântica,precip_mm,IMERG V06,155.55,157.9162,1.5212
2011,3,Cerrado,precip_mm,IMERG V06,247.94,247.25,-0.2783
2011,3,Caatinga,precip_mm,IMERG V06,162.56,165.0529,1.5335
2012,3,Mata Atlântica,precip_mm,IMERG V06,34.08,35.5369,4.2749
2012,3,Cerrado,precip_mm,IMERG V06,78.01,79.7751,2.2627
2012,3,Caatinga,precip_mm,IMERG V06,20.36,21.1289,3.7765
2013,3,Mata Atlântica,precip_mm,IMERG V06,27.18,28.1353,3.5147
2013,3,Cerrado,precip_mm,IMERG V06,145.22,145.9684,0.5154
2013,3,Caatinga,precip_mm,IMERG V06,42.95,44.5245,3.6659
2014,3,Mata Atlântica,precip_mm,IMERG V06,109.0,110.9194,1.7609
2014,3,Cerrado,precip_mm,IMERG V06,159.9,161.1945,0.8096
2014,3,Caatinga,precip_mm,IMERG V06,67.33,68.2886,1.4237
2015,3,Mata Atlântica,precip_mm,IMERG V06,70.54,71.7412,1.7029
2015,3,Cerrado,precip_mm,IMERG V06,134.56,136.0421,1.1014
2015,3,Caatinga,precip_mm,IMERG V06,44.35,45.4532,2.4875
2016,3,Mata Atlântica,precip_mm,IMERG V06,35.97,36.6306,1.8365
2016,3,Cerrado,precip_mm,IMERG V06,73.77,74.9942,1.6595
2016,3,Caatinga,precip_mm,IMERG V06,13.15,13.6254,3.6152
2017,3,Mata Atlântica,precip_mm,IMERG V06,121.81,123.1814,1.1259
2017,3,Cerrado,precip_mm,IMERG V06,140.19,141.3462,0.8247
2017,3,Caatinga,precip_mm,IMERG V06,72.62,73.1288,0.7006
2018,3,Mata Atlântica,precip_mm,IMERG V06,115.23,115.7497,0.451
2018,3,Cerrado,precip_mm,IMERG V06,170.84,172.5162,0.9812
2018,3,Caatinga,precip_mm,IMERG V06,113.31,114.269,0.8464
2019,3,Mata Atlântica,precip_mm,IMERG V06,128.65,129.0891,0.3413
2019,3,Cerrado,precip_mm,IMERG V06,239.46,240.461,0.418
2019,3,Caatinga,precip_mm,IMERG V06,145.1,145.8441,0.5128
2020,3,Mata Atlântica,precip_mm,IMERG V06,194.14,195.6538,0.7797
2020,3,Cerrado,precip_mm,IMERG V06,272.44,271.9884,-0.1658
2020,3,Caatinga,precip_mm,IMERG V06,196.88,198.1092,0.6243
2001,4,Mata Atlântica,precip_mm,IMERG V06,75.49,77.0118,2.0159
2001,4,Cerrado,precip_mm,IMERG V06,40.55,41.5904,2.5657
2001,4,Caatinga,precip_mm,IMERG V06,24.82,24.8999,0.3219
2002,4,Mata Atlântica,precip_mm,IMERG V06,74.05,75.8432,2.4216
2002,4,Cerrado,precip_mm,IMERG V06,48.72,49.7456,2.1051
2002,4,Caatinga,precip_mm,IMERG V06,27.68,28.0294,1.2623
2003,4,Mata Atlântica,precip_mm,IMERG V06,96.9518,99.0799,2.195
2003,4,Cerrado,precip_mm,IMERG V06,66.3088,67.2096,1.3585
2003,4,Caatinga,precip_mm,IMERG V06,31.52,31.8111,0.9235
2004,4,Mata Atlântica,precip_mm,IMERG V06,99.49,102.6471,3.1733
2004,4,Cerrado,precip_mm,IMERG V06,102.42,104.2635,1.7999
2004,4,Caatinga,precip_mm,IMERG V06,22.49,22.7831,1.3032
2005,4,Mata Atlântica,precip_mm,IMERG V06,154.06,157.1154,1.9833
2005,4,Cerrado,precip_mm,IMERG V06,66.91,68.0948,1.7707
2005,4,Caatinga,precip_mm,IMERG V06,92.168,92.1525,-0.0168
2006,4,Mata Atlântica,precip_mm,IMERG V06,180.2,182.6095,1.3371
2006,4,Cerrado,precip_mm,IMERG V06,183.28,185.6549,1.2958
2006,4,Caatinga,precip_mm,IMERG V06,154.88,155.768,0.5733
2007,4,Mata Atlântica,precip_mm,IMERG V06,104.8,106.8815,1.9862
2007,4,Cerrado,precip_mm,IMERG V06,34.58,34.8087,0.6614
2007,4,Caatinga,precip_mm,IMERG V06,49.64,49.7497,0.221
2008,4,Mata Atlântica,precip_mm,IMERG V06,39.92,40.8033,2.2127
2008,4,Cerrado,precip_mm,IMERG V06,141.95,143.0532,0.7772
2008,4,Caatinga,precip_mm,IMERG V06,91.0,92.8788,2.0646
2009,4,Mata Atlântica,precip_mm,IMERG V06,210.59,214.1261,1.6791
2009,4,Cerrado,precip_mm,IMERG V06,237.23,237.464,0.0986
2009,4,Caatinga,precip_mm,IMERG V06,181.11,182.8875,0.9814
2010,4,Mata Atlântica,precip_mm,IMERG V06,175.53,179.8464,2.4591
2010,4,Cerrado,precip_mm,IMERG V06,95.68,96.5291,0.8874
2010,4,Caatinga,precip_mm,IMERG V06,121.28,121.363,0.0684
2011,4,Mata Atlântica,precip_mm,IMERG V06,179.32,184.1266,2.6805
2011,4,Cerrado,precip_mm,IMERG V06,75.79,76.4508,0.8719
2011,4,Caatinga,precip_mm,IMERG V06,57.34,57.2258,-0.1992
2012,4,Mata Atlântica,precip_mm,IMERG V06,12.26,13.0357,6.3271
2012,4,Cerrado,precip_mm,IMERG V06,24.13,25.3516,5.0626
2012,4,Caatinga,precip_mm,IMERG V06,4.64,4.9913,7.5711
2013,4,Mata Atlântica,precip_mm,IMERG V06,87.58,89.3176,1.984
2013,4,Cerrado,precip_mm,IMERG V06,110.16,111.47,1.1892
2013,4,Caatinga,precip_mm,IMERG V06,55.83,56.4462,1.1037
2014,4,Mata Atlântica,precip_mm,IMERG V06,54.74,55.431,1.2623
2014,4,Cerrado,precip_mm,IMERG V06,96.42,97.9852,1.6233
2014,4,Caatinga,precip_mm,IMERG V06,90.61,91.6705,1.1704
2015,4,Mata Atlântica,precip_mm,IMERG V06,91.95,93.5431,1.7326
2015,4,Cerrado,precip_mm,IMERG V06,216.52,219.0907,1.1873
2015,4,Caatinga,precip_mm,IMERG V06,107.09,108.2446,1.0782
2016,4,Mata Atlântica,precip_mm,IMERG V06,33.95,34.6219,1.9791
2016,4,Cerrado,precip_mm,IMERG V06,9.49,9.7673,2.922
2016,4,Caatinga,precip_mm,IMERG V06,9.83,9.7936,-0.3703
2017,4,Mata Atlântica,precip_mm,IMERG V06,102.68,104.3374,1.6141
2017,4,Cerrado,precip_mm,IMERG V06,56.69,57.6665,1.7225
2017,4,Caatinga,precip_mm,IMERG V06,52.54,52.4192,-0.2299
2018,4,Mata Atlântica,precip_mm,IMERG V06,114.8,117.7862,2.6012
2018,4,Cerrado,precip_mm,IMERG V06,70.22,71.4636,1.771
2018,4,Caatinga,precip_mm,IMERG V06,40.46,40.5644,0.258
2019,4,Mata Atlântica,precip_mm,IMERG V06,102.96,104.3702,1.3697
2019,4,Cerrado,precip_mm,IMERG V06,101.13,101.6758,0.5397
2019,4,Caatinga,precip_mm,IMERG V06,80.47,80.8921,0.5245
2020,4,Mata Atlântica,precip_mm,IMERG V06,117.81,179.5735,52.4264
2020,4,Cerrado,precip_mm,IMERG V06,139.4,140.0568,0.4712
2020,4,Caatinga,precip_mm,IMERG V06,118.01,117.8725,-0.1165
2001,5,Mata Atlântica,precip_mm,IMERG V06,109.85,112.8255,2.7087
2001,5,Cerrado,precip_mm,IMERG V06,22.57,22.9986,1.899
2001,5,Caatinga,precip_mm,IMERG V06,20.86,20.7117,-0.7109
2002,5,Mata Atlântica,precip_mm,IMERG V06,86.96,89.3017,2.6928
2002,5,Cerrado,precip_mm,IMERG V06,30.29,30.5164,0.7474
2002,5,Caatinga,precip_mm,IMERG V06,31.8,31.4519,-1.0947
2003,5,Mata Atlântica,precip_mm,IMERG V06,140.8877,144.194,2.3468
2003,5,Cerrado,precip_mm,IMERG V06,26.1497,26.8456,2.6612
2003,5,Caatinga,precip_mm,IMERG V06,51.56,51.3603,-0.3873
2004,5,Mata Atlântica,precip_mm,IMERG V06,100.48,102.6074,2.1172
2004,5,Cerrado,precip_mm,IMERG V06,3.72,3.8545,3.6156
2004,5,Caatinga,precip_mm,IMERG V06,27.02,26.6775,-1.2676
2005,5,Mata Atlântica,precip_mm,IMERG V06,158.49,162.0307,2.234
2005,5,Cerrado,precip_mm,IMERG V06,50.17,51.1666,1.9864
2005,5,Caatinga,precip_mm,IMERG V06,64.4,64.0641,-0.5216
2006,5,Mata Atlântica,precip_mm,IMERG V06,86.22,88.6481,2.8162
2006,5,Cerrado,precip_mm,IMERG V06,43.34,43.9469,1.4003
2006,5,Caatinga,precip_mm,IMERG V06,42.73,42.7129,-0.04
2007,5,Mata Atlântica,precip_mm,IMERG V06,57.65,59.1449,2.5931
2007,5,Cerrado,precip_mm,IMERG V06,10.98,11.0855,0.9608
2007,5,Caatinga,precip_mm,IMERG V06,15.49,15.4885,-0.0097
2008,5,Mata Atlântica,precip_mm,IMERG V06,33.62,35.2362,4.8073
2008,5,Cerrado,precip_mm,IMERG V06,11.07,11.3952,2.9377
2008,5,Caatinga,precip_mm,IMERG V06,25.91,26.0452,0.5218
2009,5,Mata Atlântica,precip_mm,IMERG V06,131.3,134.5015,2.4383
2009,5,Cerrado,precip_mm,IMERG V06,78.5,79.9436,1.839
2009,5,Caatinga,precip_mm,IMERG V06,63.26,62.9254,-0.5289
2010,5,Mata Atlântica,precip_mm,IMERG V06,56.09,57.9836,3.376
2010,5,Cerrado,precip_mm,IMERG V06,25.42,25.459,0.1534
2010,5,Caatinga,precip_mm,IMERG V06,12.94,12.9038,-0.2798
2011,5,Mata Atlântica,precip_mm,IMERG V06,71.12,72.2991,1.6579
2011,5,Cerrado,precip_mm,IMERG V06,15.64,15.9919,2.25
2011,5,Caatinga,precip_mm,IMERG V06,24.3,24.2318,-0.2807
2012,5,Mata Atlântica,precip_mm,IMERG V06,81.97,84.4876,3.0714
2012,5,Cerrado,precip_mm,IMERG V06,21.19,21.3101,0.5668
2012,5,Caatinga,precip_mm,IMERG V06,20.75,20.5304,-1.0583
2013,5,Mata Atlântica,precip_mm,IMERG V06,49.56,50.9256,2.7554
2013,5,Cerrado,precip_mm,IMERG V06,9.77,9.9223,1.5589
2013,5,Caatinga,precip_mm,IMERG V06,15.44,15.3445,-0.6185
2014,5,Mata Atlântica,precip_mm,IMERG V06,65.85,67.1268,1.939
2014,5,Cerrado,precip_mm,IMERG V06,19.86,20.2132,1.7784
2014,5,Caatinga,precip_mm,IMERG V06,29.9,29.5363,-1.2164
2015,5,Mata Atlântica,precip_mm,IMERG V06,134.36,137.709,2.4926
2015,5,Cerrado,precip_mm,IMERG V06,22.35,22.4427,0.4148
2015,5,Caatinga,precip_mm,IMERG V06,43.31,42.7742,-1.2371
2016,5,Mata Atlântica,precip_mm,IMERG V06,58.88,60.0455,1.9794
2016,5,Cerrado,precip_mm,IMERG V06,2.49,2.5089,0.759
2016,5,Caatinga,precip_mm,IMERG V06,23.93,23.7371,-0.8061
2017,5,Mata Atlântica,precip_mm,IMERG V06,93.53,95.513,2.1202
2017,5,Cerrado,precip_mm,IMERG V06,15.53,15.6147,0.5454
2017,5,Caatinga,precip_mm,IMERG V06,27.23,26.6431,-2.1553
2018,5,Mata Atlântica,precip_mm,IMERG V06,104.09,106.0758,1.9078
2018,5,Cerrado,precip_mm,IMERG V06,3.71,3.7534,1.1698
2018,5,Caatinga,precip_mm,IMERG V06,26.92,26.3895,-1.9707
2019,5,Mata Atlântica,precip_mm,IMERG V06,58.75,61.1016,4.0027
2019,5,Cerrado,precip_mm,IMERG V06,35.67,36.2936,1.7482
2019,5,Caatinga,precip_mm,IMERG V06,21.55,21.754,0.9466
2020,5,Mata Atlântica,precip_mm,IMERG V06,105.52,107.3713,1.7545
2020,5,Cerrado,precip_mm,IMERG V06,25.53,25.4072,-0.481
2020,5,Caatinga,precip_mm,IMERG V06,48.39,47.8332,-1.1507
2001,6,Mata Atlântica,precip_mm,IMERG V06,113.79,115.3052,1.3316
2001,6,Cerrado,precip_mm,IMERG V06,1.46,1.4852,1.726
2001,6,Caatinga,precip_mm,IMERG V06,38.9,38.111,-2.0283
2002,6,Mata Atlântica,precip_mm,IMERG V06,97.74,99.4698,1.7698
2002,6,Cerrado,precip_mm,IMERG V06,1.79,1.7972,0.4022
2002,6,Caatinga,precip_mm,IMERG V06,24.63,24.0608,-2.311
2003,6,Mata Atlântica,precip_mm,IMERG V06,71.1988,72.2189,1.4327
2003,6,Cerrado,precip_mm,IMERG V06,1.1875,1.2059,1.5495
2003,6,Caatinga,precip_mm,IMERG V06,25.4,24.919,-1.8937
2004,6,Mata Atlântica,precip_mm,IMERG V06,91.0,93.3228,2.5525
2004,6,Cerrado,precip_mm,IMERG V06,2.079,2.0467,-1.5536
2004,6,Caatinga,precip_mm,IMERG V06,19.75,19.2974,-2.2916
2005,6,Mata Atlântica,precip_mm,IMERG V06,165.6,169.206,2.1775
2005,6,Cerrado,precip_mm,IMERG V06,2.21,2.2276,0.7964
2005,6,Caatinga,precip_mm,IMERG V06,38.54,37.9742,-1.4681
2006,6,Mata Atlântica,precip_mm,IMERG V06,122.46,124.6139,1.7589
2006,6,Cerrado,precip_mm,IMERG V06,2.34,2.3295,-0.4487
2006,6,Caatinga,precip_mm,IMERG V06,36.69,35.949,-2.0196
2007,6,Mata Atlântica,precip_mm,IMERG V06,29.68,30.2114,1.7904
2007,6,Cerrado,precip_mm,IMERG V06,1.23,1.2336,0.2927
2007,6,Caatinga,precip_mm,IMERG V06,16.28,16.1201,-0.9822
2008,6,Mata Atlântica,precip_mm,IMERG V06,81.11,82.6394,1.8856
2008,6,Cerrado,precip_mm,IMERG V06,1.67,1.6594,-0.6347
2008,6,Caatinga,precip_mm,IMERG V06,20.46,20.1711,-1.412
2009,6,Mata Atlântica,precip_mm,IMERG V06,65.08,66.2954,1.8675
2009,6,Cerrado,precip_mm,IMERG V06,26.55,26.9116,1.362
2009,6,Caatinga,precip_mm,IMERG V06,24.19,24.4039,0.8842
2010,6,Mata Atlântica,precip_mm,IMERG V06,30.41,31.7727,4.4811
2010,6,Cerrado,precip_mm,IMERG V06,0.5,0.5081,1.62
2010,6,Caatinga,precip_mm,IMERG V06,18.96,18.7913,-0.8898
2011,6,Mata Atlântica,precip_mm,IMERG V06,37.92,38.7024,2.0633
2011,6,Cerrado,precip_mm,IMERG V06,0.87,0.8882,2.092
2011,6,Caatinga,precip_mm,IMERG V06,11.34,11.1286,-1.8642
2012,6,Mata Atlântica,precip_mm,IMERG V06,53.21,54.1132,1.6974
2012,6,Cerrado,precip_mm,IMERG V06,1.48,1.5247,3.0203
2012,6,Caatinga,precip_mm,IMERG V06,13.17,12.8735,-2.2513
2013,6,Mata Atlântica,precip_mm,IMERG V06,94.19,96.0267,1.95
2013,6,Cerrado,precip_mm,IMERG V06,7.05,7.1243,1.0539
2013,6,Caatinga,precip_mm,IMERG V06,22.54,22.0722,-2.0754
2014,6,Mata Atlântica,precip_mm,IMERG V06,100.21,102.4799,2.2651
2014,6,Cerrado,precip_mm,IMERG V06,2.33,2.3177,-0.5279
2014,6,Caatinga,precip_mm,IMERG V06,16.83,16.39,-2.6144
2015,6,Mata Atlântica,precip_mm,IMERG V06,166.74,169.0146,1.3642
2015,6,Cerrado,precip_mm,IMERG V06,1.58,1.5801,0.0063
2015,6,Caatinga,precip_mm,IMERG V06,41.79,40.7848,-2.4054
2016,6,Mata Atlântica,precip_mm,IMERG V06,52.39,53.461,2.0443
2016,6,Cerrado,precip_mm,IMERG V06,4.38,4.4317,1.1804
2016,6,Caatinga,precip_mm,IMERG V06,14.14,13.7672,-2.6365
2017,6,Mata Atlântica,precip_mm,IMERG V06,91.68,93.4285,1.9072
2017,6,Cerrado,precip_mm,IMERG V06,1.11,1.1296,1.7658
2017,6,Caatinga,precip_mm,IMERG V06,25.19,24.6311,-2.2187
2018,6,Mata Atlântica,precip_mm,IMERG V06,93.62,94.7226,1.1777
2018,6,Cerrado,precip_mm,IMERG V06,2.17,2.1991,1.341
2018,6,Caatinga,precip_mm,IMERG V06,30.03,29.4288,-2.002
2019,6,Mata Atlântica,precip_mm,IMERG V06,86.22,87.2896,1.2405
2019,6,Cerrado,precip_mm,IMERG V06,1.14,1.1297,-0.9035
2019,6,Caatinga,precip_mm,IMERG V06,33.97,33.3559,-1.8078
2020,6,Mata Atlântica,precip_mm,IMERG V06,75.66,76.2882,0.8303
2020,6,Cerrado,precip_mm,IMERG V06,2.39,2.3922,0.0921
2020,6,Caatinga,precip_mm,IMERG V06,37.16,36.5131,-1.7409
2001,7,Mata Atlântica,precip_mm,IMERG V06,95.78,97.9766,2.2934
2001,7,Cerrado,precip_mm,IMERG V06,2.25,2.2261,-1.0622
2001,7,Caatinga,precip_mm,IMERG V06,21.09,20.5434,-2.5917
